,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,brand
59,gp:AOqpTOGBB2Kziz3n-xXBfLro035GC-iPbuTN9nnF44i8ufr56__j2ZORHa2puFas194XZF_F1GtqZ9gGLqluHA,Emetu Chinecherem,https://play-lh.googleusercontent.com/a/AATXAJwRmPpnqznbnZArt3msQDxf-AkWMn1fo4i-E_OO=mo,No disturb me... I only downloaded it because somebody is doing giveaway with it this night,2,0,3.0.8,2021-09-30 16:28:31,,,com.abegapp
60,gp:AOqpTOFwWY5uUl9TSEd-qA8CgRJ-NxADF4WMAwTkouR5Hsllm3nHP-1haM94gitLsZ01fn6Z6_aeCzJGFeFELw,Semilore Ope,https://play-lh.googleusercontent.com/a/AATXAJyRCXTEP_xOGY4qS3qeuoexDi8HDjFerbhzOyLi=mo,What a stupid app i withdraw my fund hope i will be getting it in the next 30min to 1 hour it also a day now i didn't see anything 😡😡😡😡😡,1,0,3.0.8,2021-09-30 16:23:39,"Hi, we'd love to help you. Please write to hello@abeg.app and our team will help resolve your issue quickly.",2021-10-01 10:13:40,com.abegapp
61,gp:AOqpTOEk_yQLh4XZKdsuQ_dHcFH9HhH7uWyZogtz5b-t1vF32qWmTdfN42srELKvBrnw7KON0vuk1ZbpXaLYnA,Ayo Adedotun,https://play-lh.googleusercontent.com/a/AATXAJxGqih5YGtf6QHMT5abgHvuPqW1_6qM5LBwXsY6=mo,it good,5,0,3.0.8,2021-09-30 15:57:14,,,com.abegapp
62,gp:AOqpTOHi8ZizHJZoGKKL6YuXoHz3lQdlWMG_84owWAhjTuhZiTmfRhlmnSURObd6lgn9zysAVjCdKz242FkcxA,Kingsley Udekwe,https://play-lh.googleusercontent.com/a-/AOh14GiBi6xSv_nsivLLL1reaZ607SqTNy3HOxIVtv6l9w,Fine an cool,4,0,3.0.7,2021-09-30 13:48:32,,,com.abegapp
63,gp:AOqpTOERmO8tFHGPEW0rgqQu0F7eIcCMKAshSRH6MhmyRYSsvfUo_nk_kk9lQkimlQwp5msS-8vs5WFwIceBmA,Festus ivarue,https://play-lh.googleusercontent.com/a/AATXAJxdBbyr90WkOgK-c4nK4QRpe67yF7FzeQe_Glg=mo,nice,5,0,3.0.8,2021-09-30 12:16:28,,,com.abegapp
64,gp:AOqpTOF1Svr1-eh-RQNP4M5JfaEGnOPvPm0C0Nn9whF2Ay7NBrK01LSKJPtepdbYwKtV8dgVWBkGpvceVG7p4A,LATEST GIST 24/7,https://play-lh.googleusercontent.com/a-/AOh14Ggfh8PcZE891-QcZgnKjibcMEpdZuMxGA90iT0M_g,"I would have rated you guys five star but after fixing my bank account number, it will still tell me add a valid withdrawal account..... Please solve this problem and I will happily give u 5 stars",3,0,3.0.7,2021-09-30 11:37:43,"Hi, we'd be happy to see what happened with your account. Please contact us at hello@abeg.app. Apologies for the inconvenience.",2021-09-30 13:51:11,com.abegapp
65,gp:AOqpTOF26Lwv53adwAh0iiNtKqaf8Vy4y7u5PT4aPhbr0osiUALu8g3q4l0KArze6OZHwt2ozHhyyV28DSmLIQ,Ettoh Chidinma,https://play-lh.googleusercontent.com/a/AATXAJxJg3zYZi1I34LzXLC4pH8dJ8C_1vW3t37nPMBM=mo,Money cash,5,0,,2021-09-30 10:55:56,,,com.abegapp
66,gp:AOqpTOGUB5f79-V7qX0x74NYcm-Ff46pj_7XKaOwUkGiIMR_fOl6vxTT_LlF_JHwvO1Dsx9RDiOXExjsQANAxw,Uchenna Prosper,https://play-lh.googleusercontent.com/a/AATXAJwcDYOlesP051P9t9zhpPu_a7c8_FkN192h1V56=mo,This abeg social payment app is fast and reliable so I will love you to start using abeg app so keep it moving. Thanks,5,0,3.0.7,2021-09-30 08:46:37,,,com.abegapp
67,gp:AOqpTOFLzc1iLLc3wz766buLyn5gCSG2nstlhM6Xx4ijcGs6sDEhtTF9dTXuJErGvmZaiEwZ177ozXPqaBVwPw,silverrich golden,https://play-lh.googleusercontent.com/a-/AOh14GjvV-dXP46gyyhuiJc-itD5HITL1Gj2I31DE6XXgQ,This app is trash,1,0,3.0.7,2021-09-30 00:33:09,"We apologise for the difficulties you experienced while registering with us. If you would like some assistance or additional information, please contact us via hello@abeg.app and we will be happy to help you further.",2021-09-30 09:09:32,com.abegapp
68,gp:AOqpTOHQB9YxXmKu5Bx4ASC-YBS4ivrhoSxEwUfV2Q1GSc_JHoIo5F8EBQ1oJuO8JxPsXEvoxFxzUL5cS7dAyw,omolabi munirat,https://play-lh.googleusercontent.com/a/AATXAJwU0S_J07udFVcnFpurHQ2BqGMxBco-njHP1ZB1=mo,"Too bad, app won't open even with strong network. I can't do anything on the app. Please not encouraging ☹️☹️ I will delete the nonsense app on my phone not working as expected",1,0,3.0.7,2021-09-29 23:18:40,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-30 09:03:52,com.abegapp
69,gp:AOqpTOF_LHVffPK_yzGscHr2aYsSyTWn7ab7WBVyHSxYSv8EulBIsWGqyDmpzqeSYVFMiHvWeK_nqhX8JWaCoA,IDIAKE DESTINY PETER,https://play-lh.googleusercontent.com/a/AATXAJw_sMnW1i2PzBYVEdJN7lb12klqQiTa_nn9NMin=mo,This app is good but the problem is that I don't know how to add cash from my bank account ?,5,0,,2021-09-29 23:04:22,"To send funds, kindly log into your abeg account and follow the steps below:
Abeg dashboard>Profile icon>Click “Fund wallet” button>Copy out your account number (You can use any of the virtual account numbers available)
On your banking app, input the copied account number in the required field and select the exact bank from your bank mobile app.

",2021-09-30 09:06:22,com.abegapp
70,gp:AOqpTOFHtXq4ub5FLq9neGAq533qZyseJGsfplWEarrQ3aO49MlT6pAgDqi9Vzv8r5hj7h0OZeYt-yw60CiKag,ikpefua faith,https://play-lh.googleusercontent.com/a/AATXAJyDhg3X3DIgdWL1AQSWp5RW27jTMa_ks-aG0OOt=mo,"What's wrong with app,i can't even withdrawal my money there. It's rubbish abeg",1,0,3.0.7,2021-09-29 21:23:44,"Hi, we'd be happy to see what happened with your account. Please contact us at hello@abeg.app. Apologies for the inconvenience.",2021-09-30 09:06:49,com.abegapp
71,gp:AOqpTOE1h1p8xAtQkFt8jRQaC3YLdosoPGA-F4RkRuSrHf4Djs4v9DiHkrjVuATU87JdiXt9dTxjXRSVghCSPQ,Sage Ken,https://play-lh.googleusercontent.com/a-/AOh14GgntvRiHMA1oc12tqn30a3q4DusZCD0siQFvNAH,"I don't understand why I have to verify my bvn, choose a name tag and pin every single time I open the app. Please fix this",1,0,3.0.7,2021-09-29 20:37:35,"We apologise for the difficulties you experienced while registering with us. If you would like some assistance or additional information, please contact us via hello@abeg.app and we will be happy to help you further.",2021-09-30 09:07:19,com.abegapp
72,gp:AOqpTOHFK3PRWOKL9fUtKc9ulE7WF_iA-Tf_6GMcv66O7B21aVvwp8FkLx_VhmHLWg-rPUfoNI36Ypjk-Cnw6g,Time Flies,https://play-lh.googleusercontent.com/a-/AOh14GhQ1YV7UW2pULy5iKM4hZyMZcnZzJq38wLET7IC,I have an amazing experience using this app,5,0,,2021-09-29 20:37:18,,,com.abegapp
73,gp:AOqpTOFSQxxvV_V0jeQ1l_UpCyEN4CGu4l-GAGP3anwfVN-dRwCrZCBiARtvZdZhgSuqscvcM_G7bBNfFgj_9A,Akinleye Oyinbayode,https://play-lh.googleusercontent.com/a-/AOh14GhdnHe7iXtJcjY-g0rOAKC7xQOtJ98RNl7WNPnBNQ,"After I received the OTP, I entered it but still writes OTP invalid",4,0,3.0.1,2021-09-29 17:55:04,"Hi, kindly reach out to us via hello@abeg.app so we can look into this for you.",2021-09-30 09:08:34,com.abegapp
74,gp:AOqpTOFRCAYdIhpbmt3oFD4shSQvg00kUQaxPG8u8-2q9-ldKEWZPR6Hka7Rh6Ey92xMZvb1TAdJLMwdTzB5Bw,PETER IBRAHIM,https://play-lh.googleusercontent.com/a-/AOh14Gg7f5g3t799pwVBq6RxSxTptKBZxgi8vgP3k22F,It's nice,2,0,,2021-09-29 13:19:59,,,com.abegapp
75,gp:AOqpTOFQE2IkGsBuEJ5EpTbzJQYUrUMuhzBszEFPxjGJw8huGX_CBLngyCmCE6On9B4aHLS4386LabZ6FGEZnA,Martins Awoniyi,https://play-lh.googleusercontent.com/a-/AOh14GjWrGymqktOf_yyXzVR6IHKPSYbPg1_d95uVH0OSg,How easy it it to get a debit card,1,0,3.0.7,2021-09-29 12:43:26,Hello 👋🏽 there is no debit card but you can send funds to your bank account.,2021-09-30 09:08:01,com.abegapp
76,gp:AOqpTOFNnv7f5eRvxBN3ziz3E52Tm-6cvY_0_JQphMIPtODzAtkSWi-qbk-daL6Bt_qGx8qjr2jwwvxM8ITLbw,surajudeen Toheer. Juwon,https://play-lh.googleusercontent.com/a/AATXAJwksiqLJ6q8yhzxM91ryStmySSS6U51sEwMi3K9=mo,why does your app load for ages?!! I've been trying to recharge my line over 3 days now but to no avail. what's wrong?,1,0,3.0.4,2021-09-29 09:43:46,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-29 10:33:42,com.abegapp
77,gp:AOqpTOE7PNDGyLw5iWZxD04kHCIcXzARBB0hVPsDbNfwA43PRJwHweG1zYNdvvsuVXa4xQLsPK48SOu7TjxxNw,Tessy Felix,https://play-lh.googleusercontent.com/a/AATXAJxkx0dyGc65QOvv70-D10OCCXPVyJtNLixtOeaO=mo,Have Downloaded the app and have done all necessary requirements. So why am I not getting the money till now?,1,0,3.0.7,2021-09-29 09:39:07,Hello 👋🏽 what problems are you facing with the app? You can send us a mail at hello@abeg.app for further assistance.,2021-09-29 10:32:56,com.abegapp
78,gp:AOqpTOHp723kNXwNZ4IHb97Vo3Y0EXB4ntqyD-mLUUVn08vCFQVtgPTXQGGZOQj3MEPj69-IcxgAjWbE303kxg,Victory Adaeze,https://play-lh.googleusercontent.com/a/AATXAJyzwty1GuD1bUTVMRf4yQP1FYHXeHBcj5HTOyFK=mo,"I tried to download the app from here, it's not downloading. Where's the issue coming from?",1,0,,2021-09-29 08:05:46,Hello 👋🏽 please ensure you have a stable internet connection and make another attempt.,2021-09-29 10:34:20,com.abegapp
79,gp:AOqpTOHAXEwRAEJaQae_D-jY8Y3k-uuPCnl4ql3bYu7QUWaqTdGDlV973_IO2Pn5CNQ_hhg_HxOvu6qKb9B2XQ,samuel oyewole,https://play-lh.googleusercontent.com/a/AATXAJxXr_OrbjfWmmhgQJkRT9SUsjCxuvkm4iyR-5na=mo,I have not been able to addy bank account any time I try it tells me something went wrong,2,0,,2021-09-29 06:51:58,,,com.abegapp
80,gp:AOqpTOGaGcjd5iZUxVYd3I9f0qC8aFBPrmUapO5nlsdCDgXJj6QK5LaZK1MyDTGBEY9ZjjtvfznWonAa1fklyg,Henry Emmanuel,https://play-lh.googleusercontent.com/a/AATXAJwsiSAVE4Rvv5f0F-5LJ63AHrwqPRygonydztI=mo,Beautiful i love these app i suggest u start using awesome,5,0,3.0.7,2021-09-29 05:33:59,,,com.abegapp
81,gp:AOqpTOH8spgDa13yivE3aLCgQboUuzumqE-3Cg1vmVlMYNKTJuozZlTieAIdsN9FASloQxEdRSj5BwQ6gzHtqw,Zooo Play,https://play-lh.googleusercontent.com/a/AATXAJzrJfjhwp5mmMVRxiIuRzkSSTiPAJJkICsZbLfL=mo,What is the limit of the funds that can be received at once on the app and what is the account limit,5,0,3.0.7,2021-09-29 01:37:30,"Hello 👋🏽 You can deposit a minimum of 100naira and a maximum of one million naira and you can also withdraw a minimum of 2,000 naira.",2021-09-29 10:31:51,com.abegapp
82,gp:AOqpTOHiaUwZIRArYhzmztj7wqLd9O9TZtZNh2JEzHVi-qJYuXpNpCqIIFNU62pgc9prsS8JHoRuMh2ssEbrQA,Benedict Cletus,https://play-lh.googleusercontent.com/a/AATXAJyN9TqTP6UwL3-ZDpTUkp5jUu4aP4vnSYArMyqu=mo,"I referred my friend, she registered and I funded her account but the #500 cashbash promised wasn't given to me. And I don't know why.",2,0,3.0.7,2021-09-28 22:26:05,Hello 👋🏽 apologies for the inconvenience. The bonus feature is currently unavailable.,2021-09-29 10:29:27,com.abegapp
83,gp:AOqpTOETdJAiQxI7Iu-3Awrx_WPrB2Xx3ONPGg3n93_iRUUaxv62Laweex9dgsPX82Yoy7rMWWJZ8tYmxWUs1Q,Gabriel Israel,https://play-lh.googleusercontent.com/a-/AOh14GgO3_NbntBWlP3SaedS8RTvjsX-ZPGaE2d63j-DlA,"Nobody should ever think of downloading this app,they are Frauds",1,0,3.0.7,2021-09-28 21:37:46,We regret to note this. Please contact us at hello@abeg.app with your contact details so that we can address your concern.,2021-09-22 11:16:49,com.abegapp
84,gp:AOqpTOEl7R0UDLdZB2566v5cMXNu7jHFx6EJmbMcgnqbpB2vPIiDEorFBoMXcOCHuB6bnXi5GVi0dNKq-STVCw,Tofunmi Adesola,https://play-lh.googleusercontent.com/a/AATXAJx3bqNBie9H7vl5QR-fV5BjbzgNTRtGaMo4JV0y=mo,"I would've rare the app 5.0 but since got a new phone in August I've not been able to login my account. The app just load and load then tell me error, and resetting password too is hell.",2,0,3.0.7,2021-09-28 16:54:25,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app. Kindly reach out to us at hello@abeg.app if the issue persists.,2021-09-28 19:17:25,com.abegapp
85,gp:AOqpTOEUjCrCrjSFwgJCjgpedbl_ncdaSJo8jYNP9ugRF5zfnJAHdXr3Vzr18eMtZxhKMa1co02tb0h1_BnwPA,SUCCESS BASSEY,https://play-lh.googleusercontent.com/a/AATXAJwS4_aM2GZseNPar_J5EMfjGlwG6KdWuQRREjTq=mo,Very useless Wasn't able to add my bvn instead they sent the whatever pin to one useless number that is not even mine,2,0,3.0.7,2021-09-28 12:02:53,"Hello, we can help with this. Kindly send us a mail at hello@abeg.app so we can further assist. We’ll be on the lookout for your message.",2021-09-28 19:16:29,com.abegapp
86,gp:AOqpTOGA6NH7XPD51y2XPAoXerR8iB_8gIGhxviyBWxpjYQ58fNjeJPYsMjVgCBL2IEY-hIuS0ECe4iIzKGcCQ,Iam Ade22,https://play-lh.googleusercontent.com/a-/AOh14Gj6g4KolmTpGCF8QvY-yhOrWL-gBw8I3IIniGpoew,"Have been trying to log in but I can't, the response I get is that I've been banned and I should contact the help center, please help out.",1,0,3.0.7,2021-09-28 10:13:19,"Hi, we'd love to help you. Please write to hello@abeg.app and our team will help resolve your issue quickly.",2021-09-28 19:15:44,com.abegapp
87,gp:AOqpTOG0ISt7N0wzlafdPvGKZjjkAeUjYolpJZ_gY9NOansMukPfwFn_7EBmeWSUqZtQAjPTl9wmPytb1Y4jPg,Ede Dere,https://play-lh.googleusercontent.com/a-/AOh14GjDgc6XYxW6MN__LDBqH1_oMmlVxkCTFwZ_9nNX9A,The app is cramp I created an account OTP sent confirm n done time to login they said incuret password I forgot password n put in new password not working I put in same old password it work trying to login still Sam password not correct only to be blocked never to use the app again 😒😒,1,0,3.0.6,2021-09-27 18:46:36,"Hi,
We are sorry for the inconvenience caused. Kindly share your concern along with the error screenshot at hello@abeg.app for further assistance.",2021-09-27 23:13:45,com.abegapp
88,gp:AOqpTOFI81h2PDDY1a7LHdtkYKR2YNGicua_Rc9bvKQRU4Bn4iiCnwTBvf2BVjuaehH2Zd-sbXFKwvFXd5j7_A,Ibrahim muhammad,https://play-lh.googleusercontent.com/a/AATXAJwmOQ_1OvLOX8uEv02OtPzN_Y-7WP5JsnT4rpS4=mo,I forgot my pin and i contacted the customer care he said the pin has been reset they will send it via SMS or email and i lost my registered phone number,4,0,3.0.7,2021-09-27 16:40:07,,,com.abegapp
89,gp:AOqpTOG1uDkFCPIHZ4NPy4oHiPuDoBBlBLes14FxZIhgmkt84feaitEMt0aY5s9WkfZYHUk-L1t949bF8pZ21A,Nola Shile,https://play-lh.googleusercontent.com/a-/AOh14GiHz66eOCE1sl2QX3uAl_y173AU0FVdKaU0v1Gihw,"Abeg App did not open on my smart phone, After i fill up the information,now load over like 5 minute and not open",1,0,3.0.7,2021-09-27 14:01:28,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-27 16:37:10,com.abegapp
90,gp:AOqpTOELgIrkL3JMi6BpgCGwEG2DG-6Z5k_Mrx8vIfBq_8jX4bp2oyw8xNDLn9_C1xqgTKZLh_BnhJ0oBUcLCw,Jacob Gideon,https://play-lh.googleusercontent.com/a/AATXAJwTTUhS1FtnR7bip1S0e4ruugP_II3r6MLDW4M=mo,Its faster,5,0,,2021-09-27 13:43:39,,,com.abegapp
91,gp:AOqpTOFq6bskI60zoup8AjT3tQ_VVvT6LL0vcNrv0SayFRbnSIoA7ywfL_bASxjoccSaUAUNedfnzBdroy0jLQ,Øg xÿbîñ,https://play-lh.googleusercontent.com/a-/AOh14Gi_UWHjQKeLjzgZnOIjOC2tLRfUPZSnPsYpCCDS,Life changing app,5,0,,2021-09-27 11:06:23,,,com.abegapp
92,gp:AOqpTOFgRCYybXegUQSAg0DQvyHHeg3dqKMtniMhvkOSaHnH3mytMv3QNPehW9K6QrLKP29KMFK0qyQGT6vFEg,Isaiah Abraham,https://play-lh.googleusercontent.com/a-/AOh14GifxJmBd_6wLb5TzbgJAYNzAwUor2RoDdG4YCJPSw,Its a good app but now problems opening it again and loading ...... Not sure why it would just stop wotking.. Yo!,2,0,3.0.7,2021-09-27 09:27:09,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app. Kindly reach out to us at hello@abeg.app if the issue persists.,2021-09-27 16:37:38,com.abegapp
93,gp:AOqpTOFRov4ALIgXeqMF7tnDPyqjS75t1XJSRXU1GUiEjR6s5reBrRGPNtToWbdIxOpfEVYG8XaBY6_i9RUaEg,Ifonlaja Haleemat,https://play-lh.googleusercontent.com/a/AATXAJzh2_3B8T2ul4g2b3uve3rmF8l79_qX1UfiaZ4F=mo,It is a nice app,5,0,3.0.7,2021-09-27 08:12:11,,,com.abegapp
94,gp:AOqpTOE4Pp5W83JRny__R99i8A9qk3Tv4F5U_uUSanahZYAdpKDyrCb6QZocmnY5SwVSuG5AFRLnNw7oHc_f3w,Sulaimon Idris,https://play-lh.googleusercontent.com/a/AATXAJx8XLTH6o3Gy1vjD91vxa3bYhZOqFMyvHKTvcl2=mo,"I just hate this app, I can't withdraw my own money, my 4k is inside since a week now and I can't withdraw it, then what is the usefulness of the app then. You people should look for a way for me oo",1,0,3.0.7,2021-09-27 05:20:27,"We highly regret the inconvenience. Please shoot us a message at hello@abeg.app. We'll be more than happy to assist you.
Thanks.",2021-09-27 07:01:49,com.abegapp
95,gp:AOqpTOGKGyZ-1l5bMMViHyzSFAJVQmlxWb5ImJb0-KDe5Rjado_CwptT0LDDtkzReYYGkD5EO13ZEatnyFb6cA,Abdulrahman Muhammad,https://play-lh.googleusercontent.com/a/AATXAJw-gjckVsR7NbR6xz7cYBPrUUibQ5g3yrSk_2s=mo,i look like abeg has stopped working,3,0,,2021-09-27 01:58:48,Hello. Thanks for reaching out. What problems did you face on the app? You can reach out to us on hello@abeg.app and we’ll look into this for you.,2021-09-27 07:03:50,com.abegapp
96,gp:AOqpTOEknYcDf0y2svqn0jzCM9IlsdtPEUHukZTDSqQMNbqGkcDBYkSR8hXG6ieAXGQUG47N-u5uJCBAoRgjAA,Semilore Roland,https://play-lh.googleusercontent.com/a/AATXAJxuVGz7gSjTO7aH8u6TaxLba6WnTXS_MupK0yjh=mo,I really love it,5,0,,2021-09-26 22:31:51,,,com.abegapp
97,gp:AOqpTOG8WXMT_wxvNcRvJolPpNieWwjNw_PI246KZZ3ztIgSUWmMgAbXAVg9rXOQIanJ4tETJ1FAU51YYozSFQ,Abdul Idris,https://play-lh.googleusercontent.com/a-/AOh14GirE6dNYwpyqv7UqaS3bY9EaDBpipkRCU_NmqDC,"its a five star for me, the app has been great but i have a problem with my push notifications settings keeps turning off when i on it.",5,0,3.0.7,2021-09-26 16:26:27,,,com.abegapp
98,gp:AOqpTOHgg9nwLCbNGjj67wZTwwBgi4fsqyCpw3OckCcAN133AdRwxW2Hn-3cP_fBgoB8yFY9FsAFMbZQwYBdjA,Emmanuel koko,https://play-lh.googleusercontent.com/a-/AOh14GjQutZADe2l7LnApgvdc83tAY6TkDa20UFBgIW2nQ,Total waste of time. I installed but couldn't sign up for days. Kept tell me to check my Internet connection when I use same Internet for other online games. I quietly uninstalled the app to make space for others who work.,1,0,,2021-09-26 10:44:13,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-27 06:59:28,com.abegapp
99,gp:AOqpTOFptOf1IaF4oREJRUCkpfwMj65g3JeibZjEZVABxA6KtrMywalPKU97ePwsWbj_yQbf3BMLyQDtFTci2g,GIDEON Ighodaro,https://play-lh.googleusercontent.com/a/AATXAJzfSMjAGiw2LLF3YqCsXVav7RuNab7Eh5u6IJ_j=mo,Why Is the app not opening,1,0,3.0.7,2021-09-26 09:53:17,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-27 06:59:09,com.abegapp
100,gp:AOqpTOGLTnSdzelZZxoz3gQ3oG6V4THkbqU5TV1KtT1rE-1psAZjN-tbO7V795udXpTKry6X4YsIeqY6pyT3oQ,Yusuff Adesoji,https://play-lh.googleusercontent.com/a/AATXAJxBmMRS3Rw1UgH7PrYEbV8dlFts5CZ79rWy_GwW=mo,"I'm giving you 0 star if possible, how can I be logged out of my own app and I've been trying to log in back it's not working, I sent email several times and they keep on saying same things for about a month now at least allow me to transfer money money into another account if it's not going to work anymore",1,0,3.0.7,2021-09-25 20:41:03,"Hi, please email us a screenshot of the error you are facing along with your mobile number at hello@abeg.app so we can look into this for you. We apologise for any inconvenience.",2021-09-27 06:57:51,com.abegapp
101,gp:AOqpTOGzC-uVEgZrbmHQimNxUnAtdQhwmk3d0cfW8W_g-egpl0WXghBmHBxmTE0z1WgL3xNU6_U4wPviQWR8DA,abdullahi muhammad,https://play-lh.googleusercontent.com/a-/AOh14GhOb6cyWiwd00cDu0y3xs_Rv4Rg3K4nYUjRr7sNIw,"the best money transfer app so far, many congratulations to the entire team and developers of this app. thank you so much for your legit service offered.",4,0,3.0.7,2021-09-25 17:16:18,Thank you very much for your kind review 💜,2021-09-25 19:16:19,com.abegapp
102,gp:AOqpTOHzqOluMcCmC2_80OxKhL5P9chp2ESffNncGziH4dLTnx414b2W7xjnVi3acj1fY2oR1TWGlsWEkvL3Uw,Ngozi Gift,https://play-lh.googleusercontent.com/a-/AOh14Gg1GZe33KnIectNESHk1frbOgO3M11zURLQBByZpQ,For over 12hrs now I've been trying to Create account but it's not working . What's the problem,1,0,3.0.7,2021-09-24 21:51:41,Hi. Apologies for the inconvenience. You may need to install a VPN or connect to a WiFi to access the Abeg app.,2021-09-24 23:08:00,com.abegapp
103,gp:AOqpTOEsHUbhvymFsifAA_oSqi-QfnXUDuKzqhekY7R42MD6fVF-NB0pOVH6jZgrfmV3v7ug2hgUSDL9H1ywPQ,Abdul waheed Jimoh,https://play-lh.googleusercontent.com/a/AATXAJw6v0t7hKKXylaWBZVmrkZQNJdWplCjBu3MeBxr=mo,"Nonsense app, very scandalous, I don't even advise my enemy to download it, I wish I can give zero star... experience with this app is uncalled for, don't even dare put ur bvn before u will wake up one day and ur account is wiped ....they should remove this nonsense app from app store,,,stupid app,, na yahoo boy own this app, just to wipe people money,, people beware",1,0,3.0.7,2021-09-24 20:09:50,"Hi, we'd love to help you. Please write to hello@abeg.app and our team will help resolve your issue quickly. Apologies for the inconvenience.",2021-09-24 23:05:56,com.abegapp
104,gp:AOqpTOEZvvDz_CyHzfX_pW8NCvW5jmhxTr_TGtLZYJgjQr_PU2Zz5hTg2ejxLWf8TBqD0xJBR5Zn0PaT1TP9TQ,Oladunjoye Olanrewaju,https://play-lh.googleusercontent.com/a-/AOh14GhXEm1pe5tNWU-HzVT7YaRxmMRbVPcZqnt8FqDt,"You guys need to do something about this app. To sign-in takes forever and at the end, it doesn't sign you in. You need to do something about it because it's an app with a lot of potential.",1,0,3.0.7,2021-09-24 19:45:15,"Hi, please email us a screenshot of the error you are facing to hello@abeg.app so we can look into this for you. We apologise for any inconvenience.",2021-09-24 23:07:28,com.abegapp
105,gp:AOqpTOHZACtFkSZjcK6QMq1DkPzClTbYTtVtFXufbP6TeGi9TCzsYsa4nEGo9fVeSynQj_ZIMqcqNY2isDVcGw,ajide oluwatobi,https://play-lh.googleusercontent.com/a/AATXAJzbGPqSV552s8Do9KktZlviOQFjIcVTdhn86Sem=mo,Great experience,5,0,3.0.7,2021-09-24 17:22:09,,,com.abegapp
106,gp:AOqpTOGjNKVdyhD4Rh3BVvQZ6YOvJeXrlyM1wW3N3WE92Oxyh62FYBg2jVTxXgqa1VP34cmcyvVneZf6MsvRYA,Edwin Destiny,https://play-lh.googleusercontent.com/a/AATXAJxN5Uk0kLcTziT2HA1udxbM8hA_Tq4ePXaG5hZi=mo,This app is not useful ... I sent airtime to my number it's now 2weeks I haven't seen the airtime.... I regret sending money to the app,1,0,3.0.7,2021-09-24 13:43:44,"Hi, can you please send us your registered phone number along with the screenshot of the transaction to hello@abeg.app so that we can help you. Thank you for using our app.",2021-09-22 18:38:49,com.abegapp
107,gp:AOqpTOGyAyMHXey9M5o05IVKYibzzF38RWCh2nVzwuMEaZTmU-lwnY3jrvtFDJbLtxIuOhsrCDLa8fzGAiy0Hw,Chantele Emmanuel,https://play-lh.googleusercontent.com/a/AATXAJzcfSrKmhbmbFvmh1eX0ZUUWbUbmy82T8poqTFR=mo,I registered using patronize then downloaded the app and it's tell me my tag name is already in use.,1,0,,2021-09-24 13:35:55,Hello. Apologies for the inconvenience. Kindly send a direct message to @patronize.co on Instagram or @patronizeco on Twitter for further assistance.,2021-09-24 15:35:56,com.abegapp
108,gp:AOqpTOExjISifHbPj8DbPTeIrWPd-tViVHKqe9vsJzcBmGaOKcDnEl9CHzgeBcqcsWcvL2lt8K38aClHspsstQ,Richard Adams,https://play-lh.googleusercontent.com/a/AATXAJzO5UhOr8ix90iKoHTLVX3FFOsmcey_1xc-I5Mi=mo,"This app sucks, i've deposited money into my account since yesterday, my account have not been credited uptill now.w",5,0,3.0.7,2021-09-24 10:53:37,"Hi, we'd be happy to see what happened with your account. Please contact us at hello@abeg.app.",2021-09-24 15:36:24,com.abegapp
109,gp:AOqpTOH56ERFj1_0YalI31UQ8lRrz_NOk4WgrEP_yjOUASclxvTkFqlDljFdcU__33jY-puweUSTPfonC0HdOg,Carlos Mary,https://play-lh.googleusercontent.com/a/AATXAJyFYdKnjnB9Y6UmAAO_MLH3sxdT6MgG86Xdbp7C=mo,I haven't use it before but i think it will be ok,3,0,,2021-09-24 02:57:53,,,com.abegapp
110,gp:AOqpTOEyC8nXhpJPXwL5JDdl1GzaspQxSGbgsyzjSZbVDK0ntimPWNo2he3SDtuoC4Dw-hdubXLyqMaDww_QIw,Jenifer Anthony,https://play-lh.googleusercontent.com/a/AATXAJzKUgkq4psAIbxt4jcU28r4lGkdMwCfd6zRNlZn=mo,"This app is delaying my transactions, have been waiting for money since and I haven't see any alert..try to fix this situation now.",3,0,3.0.7,2021-09-23 20:05:28,"Hi, can you please send us a mail to hello@abeg.app so that we can help you. Thank you for using our app.",2021-09-24 07:36:56,com.abegapp
111,gp:AOqpTOFNCBN84HA76FB__mA4-umHPKlheXw4m4p89K8rnD3etflAUBhvNKuoUose8et2HZCYIeLxupIMWFTUnA,Aliyu Babangida Kuraye,https://play-lh.googleusercontent.com/a/AATXAJxC6pV3JtNQ7OB3QmkcGrJVggDfcC4nHXth0doH=mo,Engineering,5,0,,2021-09-23 19:48:44,,,com.abegapp
